ID,Description,Entry_ID,Comment,Concepticon_ID,Media_IDs,Related_Entries,Related_Forms_Other_Dialect,Scientific_Name,Sense_Dialect,Subspecies,Synonym,Synonyms_Other_Dialect,Source
SN002564,"travesura, malicia ([ixta'](TSE19941))",TSE20001,,,,,,,,,,,
SN002565,"usar como juguete, jugar con",TSE20011,,,,,,,,,,,
SN002566,jugar,TSE20021,,PLAY [1413],,,,,,,,,
SN002567,"jugar con, juguetear",TSE20031,,,,,,,,,,,
SN002568,"dañar, maltratar, desperdiciar, descomponer",TSE20031,,,,,,,,,,,
SN002569,"jugar con, juguetear (véase [ixtalan](TSE20031))",TSE20041,,,,,,,,,,,
SN002570,"dañar, maltratar, desperdiciar, descomponer",TSE20041,,,,,,,,,,,
SN002571,"arruinado, desperdiciado, regado, mal hecho",TSE20051,,,,,,,"North, Tenejapa",,,,
SN002572,medio travieso,TSE20051,,,,,,,Tenejapa,,,,
SN002573,mosca; gusano (véase [hah](TSE16871)),TSE20061,,,,,,,,,,,
SN002574,"jicalpestle, pumpo para guardar tortillas (véase [jahy](TSE20581))",TSE20071,,,,,,,,,,,
SN002575,"él, ella, ello, eso (véase [ha'](TSE16701)); se usa para destacar un referente de tercera persona",TSE20081,,HE OR SHE OR IT [262],,,,,,,,,
SN002576,agua (véase [ha'](TSE16711)),TSE20091,,,,,,,,,,,
SN002577,"joven; reciente, fresco, tierno (fruta) (véase [hahal](TSE16881))",TSE20101,,FRESH [243],,,,,,,,,
SN002578,lluvia (véase [ha'al](TSE16721)),TSE20111,,,,,,,,,,,
SN002579,serpiente acuática (véase [ha'al chan](TSE16731)),TSE20121,,,,,,,,,,,
SN002580,"lombriz de lluvia, lombriz grande de mal agüero que sale en tiempo de lluvia",TSE20131,,,,,,,,,,,R003[Description]
SN002581,"nutria, lobito de río (mamífero) (véase [ha'al ts'i'](TSE16741))",TSE20141,,,,,,,,,,,
SN002582,"mamey zapote (fruto y árbol) (véase [ha'as](TSE16771), [wale ha'as](TSE69751))",TSE20151,,,,,,,"Cancuc, Oxchuc, Tenejapa",,,,
SN002583,plátano (véase [lo'bal](TSE37611)) (mismo sentido en Petalcingo para [ha'as](TSE16771)),TSE20151,,,,,,,Yajalón,,,,
SN002584,tú; eres tú (véase [ha'at](TSE16781)),TSE20161,,,,,,,,,,,
SN002585,vapor (véase [hahb](TSE16891)),TSE20171,,,,,,,,,,,
SN002586,"bostezo, bostezar (véase [hahb](TSE16901))",TSE20181,,,,,,,,,,,
SN002587,"ayudante, asistente, mandadero, chalán (véase [abat](TSE00121))",TSE20191,,SERVANT [255],,,,,,,,,
SN002588,acto de ir por agua (véase [ha'iwej](TSE17031)),TSE20201,,,,,,,,,,,
SN002589,"ir por agua, acarrear agua",TSE20211,,,,,,,,,,,
SN002590,hoja de plátano o de otra planta de hoja grande que sirve para envoltura de tamal o pozol,TSE20221,,,,,,,,,,,
SN002591,"alzar, levantar (véase [hach](TSE16801))",TSE20231,,,,,,,,,,,
SN002592,"comenzar, iniciar, empezar",TSE20231,,,,,,,,,,,
SN002593,abrir (boca) (véase [hach'](TSE16811)),TSE20241,,,,,,,,,,,
SN002594,"estirar (miembro, algo flexible) (véase [xach'](TSE72131))",TSE20251,,SPREAD OUT [38],,,,,,,,,
SN002595,masticar,TSE20261,,CHEW [321],,,,,,,TSE20261,South [jach'](TSE20261),
SN002596,masticar,TSE20262,,,,,,,,,TSE20261,,
SN002597,levantado (véase [hachal](TSE16821)),TSE20271,,,,,,,,,,,
SN002598,abierto (boca) (véase [hach'al](TSE16831)),TSE20281,,,,,,,,,,,
SN002599,"estirado, tensado, alargado (véase [xach'al](TSE72151))",TSE20291,,,5b9da63d62291ee102b213a7989db827,,,,,,,,
SN002600,así (véase [hich](TSE17561)),TSE20301,,,,,,,,,,,
SN002601,estirarse fuertemente (algo flexible),TSE20311,,,,,,,,,,,
SN002602,hacer que se estire fuertemente (algo flexible),TSE20321,,,,,,,,,,,
SN002603,peine,TSE20331,,COMB [1475],,,,,,,,,
SN002604,ustedes; son ustedes (véase [ha'ex](TSE16861)),TSE20341,,,,,,,,,,,
SN002605,"empujar (personas, con la mano, para que se quiten)",TSE20351,,,,,,,,,,,
SN002606,"golpear por accidente, chocar",TSE20351,,,,,,,"Bachajón, Petalcingo",,,,
SN002607,"dejar que se caiga, que se golpee",TSE20351,,,,,,,Bachajón,,,,
SN002608,"alejarse, retirarse",TSE20361,,,,,,,,,,,
SN002609,"un momento, un rato; rápido",TSE20371,,,,,,,,,,,
SN002610,"bailarín/na, danzante",TSE20381,,,,,,,,,,,
SN002611,"alejar, retirar",TSE20391,,,,,,,,,,,
SN002612,salpullido,TSE20401,,,,,,,,,,,
SN002613,abrirse,TSE20411,,,,,,,,,,,
SN002614,"ser limpiado, desbrozado, despejado (terreno, camino)",TSE20411,,,,,,,,,,,
SN002615,"instrumento para abrir: llave, palanca, manija, destapador",TSE20421,,,,,,,,,,jamojib,
SN002616,entreabrirse (rendija),TSE20431,,,,,,,,,,,
SN002617,"agrietarse, fisurarse",TSE20441,,,,,,,,,,,
SN002618,abrirse una disponibilidad de tiempo,TSE20441,,,,,,,,,,,
SN002619,hacer un espacio de tiempo para algo,TSE20451,,,,,,,,,,,
SN002620,"para contar pedazos en que se raja algo, grupos en que se separa gente",TSE20461,,,,,,,,,,,
SN002621,rajarse,TSE20471,,,,,,,,,TSE21241,,
SN002622,rendija,TSE20481,,,,,,,,,,,
SN002623,a la vista,TSE20491,,,,,,,,,,,
SN002624,"revelarse, descubrise, esclarecerse",TSE20501,,,,,,,,,,,
SN002625,"relevar, poner a la vista",TSE20511,,,,,,,,,,,
SN002626,"eco, resonancia, reverberación",TSE20521,,,,,"Petalcingo, Tenejapa [yuhk'](TSE77071)",,,,,,
SN002627,"reflejo, destello (indirecto, reflejándose en otra cosa)",TSE20521,,,,,,,,,,,
SN002628,"para contar rasgaduras, actos de desgarrar",TSE20531,,,,,,,,,,,
SN002629,desgarrarse (tela),TSE20541,,,,,"Guaquitepec, Oxchuc, Tenejapa [jats](TSE21311)",,,,,,
SN002630,despegarse (una hoja pegada en la pared),TSE20541,,,,,,,Petalcingo,,,,
SN002631,para contar brazadas (medida de punta a punta con los dos brazos extendidos),TSE20551,,,,,,,,,,,
SN002632,acostarse boca arriba o con la panza hacia arriba,TSE20561,,LIE DOWN [215],,,,,,,,,
SN002633,acostar boca arriba o panza hacia arriba,TSE20571,,LAY (VERB) [2071],,,,,,,,,
SN002634,"jicalpestle, pumpo con una apertura para guardar tortillas u otras cosas, hecho con el fruto de una enredadera (véase también [tsuh](TSE65151))",TSE20581,,,d0befda814bec76d4f65f36561bd7600,,,Lagenaria siceraria,,,,,
SN002635,rendija,TSE20591,,,,,,,,,,Amatenango jajpalel,
SN002636,"levantarse; comenzar, iniciar, empezar (véase [hahch](TSE16921))",TSE20601,,,,,,,,,,,
SN002637,levantándose; al despertar; empezando (véase [hahchel](TSE16971)),TSE20611,,,,,,,,,,,
SN002638,"hacer que se levante, se pare; comenzar, iniciar, empezar (véase [hahches](TSE16981))",TSE20621,,,,,,,,,,,
SN002639,"comienzo, principio, origen (véase [hahchibal](TSE16991))",TSE20631,,,,,,,,,,,
SN002640,"""mujer bailadora"", hombre disfrazado de mujer en el carnaval",TSE20641,,,,,,,,,,,
SN002641,"hacer que se levante, se pare (véase [hahches](TSE16981))",TSE20651,,,,,,,,,,,
SN002642,"comenzar, iniciar, empezar",TSE20651,,,,,,,,,,,
SN002643,"distanciar, alejar",TSE20661,,,,,,,,,,,
SN002644,"lejos, lejano, alejado, retirado, distante",TSE20662,,FAR [1406],,,,,,,TSE77315,Villa Las Rosas [luwar](TSE77315),
SN002645,"contestar, responder",TSE20671,,ANSWER [1275],,,,,,,,,
SN002646,preguntar (véase [johk'oy](TSE24271)),TSE20671,,,,,,,Center,,,,
SN002647,"hacer ruido de suspiro o carraspeo, en las expresiones siguientes",TSE20681,,,,,,,,,,,
SN002648,rasposo (véase [xak](TSE72201)),TSE20691,,,,,,,,,,,
SN002649,muy rasposo,TSE20692,,,,,,,,,,,
SN002650,"tardado, durante mucho tiempo (véase [hal](TSE17061))",TSE20701,,,,,,,,,,,
SN002651,tejer,TSE20711,,PLAIT OR BRAID OR WEAVE [1729],,,,,,,,,
SN002652,trenzar,TSE20711,,,,,,,,,,,
SN002653,ahijado/a de mujer,TSE20721,,,,,,,,,,,
SN002654,acto de tejer,TSE20731,,,321a15eb43866bad73f66c7c5b9f49c5,,,,,,,,
SN002655,"tejido, telar de cintura, arte del tejido",TSE20741,,LOOM [1787],13fb2e4d242272cb8478ae21f87cda96,,,,,,,,
SN002656,"(en desuso, [jalab](TSE20731)) tejer, realizar tejido",TSE20751,,,,,,,,,,,
SN002657,"enjulio, rodillo; cada uno de los palos en los dos extremos del telar de cintura, entre los cuales se extiende la urdimbre para tejer (véase [jit'-akil te'](TSE23571))",TSE20761,,,,,,,,,,,
SN002658,"durar, dilatar, tardar (véase [halaj](TSE17071))",TSE20771,,,,,,,,,,,
SN002659,"demorar, prolongar, hacer que se tarde (véase [halajtes](TSE17081))",TSE20781,,,,,,,,,,,
SN002660,carrizo,TSE20791,,REED [659],,,,planta: Phragmites australis,,,,,R002[Scientific_Name]
SN002661,madrina,TSE20801,,,,,,,,,,,
SN002662,"la Virgen María (""nuestra madrina"")",TSE20811,,,,,,,,,,,
SN002663,ahijado/a de hombre,TSE20821,,,,,,,,,,,
SN002664,padrino,TSE20831,,,,,,,,,,,
SN002665,"asear, limpiar",TSE20841,,,,,,,,,,,
SN002666,"palo para tejer, machete, espada: palo con el que se aprieta el hilo de trama que se acaba de añadir al tejido",TSE20851,,,,,,,,,,,
SN002667,"tepezcuintle, paca (mamífero) (véase [halaw](TSE17091))",TSE20861,,,,,,,,,,,
SN002668,"alcalde, encargado de reconciliar familiares en caso de conflictos y de repartir los bienes en los divorcios (véase [alkal](TSE02011))",TSE20871,,,,,,,,,,,
SN002669,tejedor/ra,TSE20881,,,,,,,,,,,
SN002670,"tejer, realizar tejido",TSE20891,,,,,,,,,,,
SN002671,"cantor, cargo desempeñado por hombres mayores quienes alaban al santo <jManojel> durante el carnaval; anteriormente, eran cuatro personas con este cargo en cada una de las dos secciones, pero ahora son dos",TSE20901,,,84cf4f4104cb5ec9cbb9bcd0d1c4bcfb,,,,,,,,R009[Description]
SN002672,palo para tejer (véase [jalate'](TSE20851)),TSE20911,,,,,,,,,,,
SN002673,abrir,TSE20921,,OPEN [1156],,,,,,,TSE21781,,
SN002674,"se siente libre, se le abre el panorama",TSE20931,,,,,,,,,,,
SN002675,"hamaca (véase [a'chih](TSE00231), [jojk'anibal](TSE24411))",TSE20941,,,,,,,,,,,
SN002676,abierto; destapado,TSE20951,,,,,,,,,TSE21931,,
SN002677,"abiertamente, francamente",TSE20961,,,,,,,,,,,
SN002678,"vegetación, maleza, monte (véase [ha'mal](TSE17101))",TSE20971,,,,,,,,,,,
SN002679,"planta, hierba, mata; genérico para plantas herbáceas",TSE20971,,,,,,,,,,,
SN002680,"madrón, madroño (árbol) (véase [onte'](TSE46771))",TSE20981,,,,,,,,,,,
SN002681,"pecarí, jabalí (mamífero) (véase [ha'mal chitam](TSE17111))",TSE20991,,,,,,,,,,,
SN002682,"(""el cielo está abierto"") está despejado, sin nubes",TSE21001,,,,,,,,,,,
SN002683,"pino lacio, pino blanco",TSE21011,,,,,,Pinus pseudostrobus,,,,,
SN002684,"afuera, espacio desocupado, (al) aire libre",TSE21021,,OUTSIDE [762],,,,,,,,,
SN002685,estarse abriendo,TSE21031,,,,,,,,,,,
SN002686,"ponerse contento, sentirse mejor",TSE21031,,,,,,,,,,,
SN002687,abrirse repentinamente,TSE21041,,,,,,,,,,Bachajón jamlujet,
SN002688,"músico tradicional que toca en un conjunto de flauta, tambor y corneta",TSE21051,,,d06e3c61848601745319ab1d4fa311a7,,,,,,,,
SN002689,abrirse bruscamente,TSE21061,,,,,,,,,,,
SN002690,abrir bruscamente,TSE21071,,,,,,,,,,,
SN002691,flojo (palo sembrado) (véase [hanal](TSE17161)),TSE21081,,,,,,,,,,,
SN002692,"separar, hacer espacios equidistantes entre",TSE21091,,,,,,,,,,,
SN002693,"ofrecer, proponer (para vender)",TSE21101,,,,,,,,,,,
SN002694,"abierto, entreabierto, espaciado, separado, con rendijas, agrietado (pared)",TSE21111,,,,,,,,,,,
SN002695,encendido (luz),TSE21121,,,,,,,,,,,
SN002696,"agrietado, fisurado",TSE21131,,,,,,,,,,,
SN002697,hacer algo muy rápido,TSE21141,,,,,,,,,,,
SN002698,haragán,TSE21151,,,,,,,,,,,
SN002699,volverse haragán,TSE21161,,,,,,,,,,,
SN002700,haragán (véase [jaragan](TSE21151)),TSE21171,,,,,,,,,,jarakan,
SN002701,"desde, hasta",TSE21181,,,,,,,,,,,
SN002702,jadear fuertemente,TSE21191,,,,,,,,,,,
SN002703,"jadear, resoplar (véase [haset](TSE17231))",TSE21201,,,,,,,,,,,
SN002704,"zumbar (rehilete, ventilador, viento)",TSE21201,,,,,,,,,,,
SN002705,"juguete de madera o corcholata aplastada, con dos orificios por donde se introduce una cuerda; se enreda, se estira y se afloja repetidamente produciendo un zumbido",TSE21211,,,,,,,,,,,
SN002706,jadear entrecortadamente (véase [hashon](TSE17241)),TSE21221,,,,,,,,,,,
SN002707,"rajar, partir (en dos, en el sentido de lo largo, siguiendo las fibras); separar",TSE21231,,SPLIT [1437] ; DIVIDE [1119],,,,,,,,,
SN002708,"rajarse, partirse (solo, por el calor); para 'ser rajado por alguien'",TSE21241,,,,,,,,,TSE20471,,
SN002709,"romperse, partirse (labio), abrirse (herida)",TSE21251,,,,,,,,,,,
SN002710,"rajado, dividido, roto",TSE21261,,,,,,,,,,,
SN002711,"sencillo, fraccionario (dinero)",TSE21261,,,,,,,,,TSE50461,,
SN002712,"trabajador; servidor comunitario, persona con cargo, autoridad",TSE21271,,,,,,,,,,,
SN002713,"persona que detenta un cargo de autoridad civil, política o administrativa; autoridad que recaba impuestos (véase [patan](TSE48321)); a finales del siglo XX, comenzó a ser un servicio remunerado como empleado del Estado",TSE21281,,,,,,,,,,,
SN002714,estornudar (véase [hat'isumaj](TSE17251)),TSE21291,,,,,,,,,,,
SN002715,"rasgar, desgarrar, romper de un tirón (tela)",TSE21301,,,,,,,,,,,
SN002716,despegar (una hoja pegada en la pared) (véase [t'och](TSE60221)),TSE21301,,,,,,,Petalcingo,,,,
SN002717,desgarrarse (tela) (véase [jahts](TSE20541)),TSE21311,,,,,,,,,,,
SN002718,"ponerse aguado, apozolarse (véase [ha'ub](TSE17281))",TSE21321,,,,,,,,,,,
SN002719,"aguadar, apozolar, diluir (véase [ha'ubtes](TSE17291))",TSE21331,,,,,,,,,,,
SN002720,"armar, levantar el disparador, amartillar (arma de fuego, trampa con resorte)",TSE21341,,,,,,,,,,,
SN002721,"partir en dos (fruta, tubérculo)",TSE21351,,,,,,,,,,,
SN002722,"acostado boca arriba, panza arriba",TSE21361,,,,,,,,,,,
SN002723,"huarache, sandalia",TSE21371,,,,,,,,,,,
SN002724,"cuñada (entre mujeres); para algunos, aplica también a tías y primas del marido con respecto a la esposa",TSE21381,,,,,,,,,,,
SN002725,acto de ir por agua (véase [ha'iwej](TSE17031)),TSE21391,,,,,,,,,,,
SN002726,año (véase [habil](TSE16791)),TSE21401,,,,,,,,,,,
SN002727,caerse de espaldas,TSE21411,,,,,,,,,,,
SN002728,"empujar alguien hacia atrás, tirar de espaldas",TSE21421,,,,,,,,,,,
SN002729,"frotar, sobar, tallar, masajear, acariciar (con la mano)",TSE21431,,RUB [1449],,,,,,,,,
SN002730,"untar, embarrar, repellar",TSE21431,,SMEAR [364],,,,,,,,,
SN002731,"cortar de un tajo (algo suave y delgado, con machete)",TSE21431,,,,,,,,,,,
SN002732,comer (tortilla sola con sal) (véase [jech'](TSE21851)),TSE21431,,,,,,,,,,,
SN002733,"ponerse a ras, nivelado",TSE21441,,,,,,,,,,,
SN002734,"a ras, nivelado, liso",TSE21451,,,,,,,,,,,
SN002735,y; qué tal (véase [haxan](TSE17321)),TSE21461,,,,,,,,,,,
SN002736,"poner a ras, nivelado; aplanar (algo en un recipiente para que quede a ras)",TSE21471,,,,,,,,,,,
SN002737,"liso, resbaloso",TSE21481,,,,,,,,,,,
SN002738,resbalarse con ruido; ser muy resbaladizo,TSE21491,,,,,,,,,,,
SN002739,estar muy a ras,TSE21491,,,,,,,,,,,
SN002740,sentirse rasposo,TSE21491,,,,,,,,,,,
SN002741,frotarse varias veces,TSE21492,,,,,,,,,,,
SN002742,"chaporrear, desbrozar quitando sólo lo más alto de la maleza",TSE21501,,,,,,,,,,,
SN002743,"palpar (con la palma de la mano), acariciar",TSE21511,,,,,,,,,,jaxulan,
SN002744,pasar muy rápidamente (algo resbalando o vehículo rodando),TSE21521,,,,,,,,,,,
SN002745,resbalarse,TSE21531,,SLIP [1324],,,,,,,,,
SN002746,"resbalar, deslizar",TSE21541,,,,,,,,,,,
SN002747,"jicalpestle, pumpo para guardar tortillas (véase [jahy](TSE20581))",TSE21551,,,,,,,,,,,
SN002748,"delgado (objeto, persona)",TSE21561,,THIN [2308] ; THIN (SLIM) [1400],,,,,,,TSE22871,"Oxchuc, Tenejapa [jich'il](TSE22871)",
SN002749,"picar, provocar irritación, escozor, picazón",TSE21571,,,,,,,,,,,
SN002750,intestino delgado,TSE21581,,,,,,,,,,,
SN002751,"cuánto, cuántos",TSE21591,,HOW MUCH [531] ; HOW MANY [822],,,,,,,,,
SN002752,adelgazarse; desgastarse (ropa),TSE21601,,,,,,,,,,,
SN002753,bostezar (véase [hahbaj](TSE16911)),TSE21611,,,,,,,,,,,
SN002754,"adelgazar, hacer que adelgace; desgastar",TSE21621,,,,,,,,,,,
SN002755,cuatrocientos (véase [bahk'](TSE03601)),TSE21631,,,,,,,,,,,
SN002756,"vago, persona o animal que siempre anda de un lugar a otro perdiendo el tiempo",TSE21641,,,,,,,,,,,
SN002757,"viajero/a, caminante (véase [beomaj](TSE05471))",TSE21651,,,,,,,Tenejapa,,,,
SN002758,especialista ritual o principal que va a realizar una ceremonia tradicional en la montaña,TSE21651,,,,,,,Amatenango,,,,
SN002759,"viajero/a, caminante (véase [behumaj](TSE05262))",TSE21652,,,,,,,,,,,
SN002760,"rezador, especialista ritual",TSE21661,,,,,,,,,,,
SN002761,la persona que realiza la ceremonia de (véase [ch'ak a'telil](TSE09001)),TSE21671,,,,,,,Tenejapa,,,,
SN002762,juez (cargo comunitario),TSE21671,,,,,,,Tenango,,,,
SN002763,joven (véase [jch'ihyel](TSE21701)),TSE21681,,,,,,,,,TSE23831,,
SN002764,curandero,TSE21691,,,,,,,,,,,
SN002765,joven,TSE21701,,,,,,,,,TSE23831,,
SN002766,"persona con el cabello hirsuto (tieso y desordenado, que no se deja peinar)",TSE21711,,,,,,,,,,,
SN002767,encargado de pedir la mano de una muchacha,TSE21721,,,,,,,,,,,
SN002768,comerciante,TSE21731,,,,,,,,,,,
SN002769,"preso, prisionero",TSE21741,,PRISONER [1072],,,,,,,,,
SN002770,"(con entonación aguda y plana) para denotar acuerdo, acatamiento",TSE21751,,,,,,,,,,,
SN002771,"(con entonación baja) para denotar incredulidad, para poner en duda lo que otro acaba de decir",TSE21761,,,,,,,,,,,
SN002772,se pospone a un enunciado para denotar cariño e intimidad con otra persona (sobre todo en la pareja),TSE21771,,,,,,,,,,,
SN002773,abrir,TSE21781,,,,,,,,,TSE20921,,
SN002774,servir (bebida) (véase [jeb](TSE21811)),TSE21791,,,,,,,,,,,
SN002775,"mostrar, enseñar, explicar",TSE21801,,,,,,,,,,,
SN002776,"verter, echar, trasvasar, embrocar (líquido)",TSE21811,,,,,,,,,,,
SN002777,abrir (véase [je'](TSE21781)),TSE21821,,,,,,,,,,,
SN002778,"disparejo, desigual; elemento que aparece en diversos compuestos, equivalente a [jehch](TSE21951): <jechkom> 'más corto en una parte que otra', etc.; véase también [jechjel](TSE21901), [jechk'al](TSE21911)",TSE21831,,,,,,,,,,,
SN002779,especie de hongo comestible que se da en particular en troncos podridos de jonote (véase [bat](TSE04591)),TSE21841,,,,,,,,,,,
SN002780,"comer (tortilla sola o con sal, sin nada más)",TSE21851,,,,,,,,,,,
SN002781,"entreabrir (extremidades de algo, un lado del elote para ver si ya tiene granos grandes); abrir (las piernas)",TSE21851,,,,,,,,,,,
SN002782,cosechar (mazorca de maíz),TSE21851,,,,,,,Amatenango,,,,
SN002783,"para contar actos de entreabrir cosas o de abrir las piernas, en particular dando pasos",TSE21852,,,,,,,,,,,
SN002784,"rechinar (dientes, articulación)",TSE21861,,,,,,,,,,,
SN002785,"basilisco, toloque, turipache (reptil) (véase [echej](TSE16011))",TSE21871,,,,,,,,,TSE58491 ; TSE60301,"Petalcingo [t'ohlok](TSE60301), [t'ehlek](TSE58491)",
SN002786,"entreabierto (piernas, doblador de la mazorca)",TSE21881,,,9581e0376126b473a636703beda5add1,,,,,,,,
SN002787,"masticarse, sonar como masticación",TSE21891,,,,,,,,,,,
SN002788,"sentarse, caerse con las piernas abiertas",TSE21891,,,,,,,,,,,
SN002789,"de manera inclinada, sesgada, dispareja; desfasado",TSE21901,,,,,,,,,,,
SN002790,"de manera inclinada, sesgada, dispareja; desfasado",TSE21902,,,,,,,,,,,
SN002791,"apartado, a un lado",TSE21911,,,,,,,,,,,
SN002792,"rechinar, crujir (dientes, articulación)",TSE21921,,,,,,,,,,,
SN002793,"abierto, destapado",TSE21931,,,,,,,,,TSE20951,,
SN002794,para contar lados,TSE21941,,,,,,,,,,,
SN002795,"(con numeral 'uno' sobreentendido) de un lado, de otro lado",TSE21941,,,,,,,,,,,
SN002796,"disparejo, desigual (sólo de un lado, no de manera pareja)",TSE21951,,,,,,,,,,,
SN002797,sentarse o acostarse con las piernas abiertas,TSE21961,,,,,,,,,,,
SN002798,poner con las piernas abiertas,TSE21971,,,,,,,,,,,
SN002799,"cambiarse, ser cambiado (véase [jelon](TSE22311))",TSE21981,,,,,,,,,,,
SN002800,llevar al hombro cruzado (de modo que la correa cruce el pecho); llevar en una red así puesta,TSE21991,,,,,,,,,TSE22001,Petalcingo [jehlup'tay](TSE22001),
SN002801,llevar al hombro cruzado (de modo que la correa cruce el pecho); llevar en una red así puesta (véase [jehlup'in](TSE21991)),TSE22001,,,,,,,,,,,
SN002802,"roer (rata, cucaracha)",TSE22011,,,,,,,,,,,
SN002803,"para contar mitades de cosas partidas (fruta, leña, piedra)",TSE22021,,,,,Petalcingo [jehp'](TSE22041),,,,,,
SN002804,para contar pencas de plátano,TSE22021,,,,,,,Bachajón,,,,
SN002805,"desgajarse, quebrarse, partirse (sin desprenderse) (véase [jep](TSE22461))",TSE22031,,,,,,,,,,,
SN002806,para contar mitades rajadas (de fruta),TSE22041,,,,,,,,,,,
SN002807,"cortar, partir, rajar, abrir (fruta); colocar (fruta rajada)",TSE22051,,,,,,,,,,,
SN002808,hacer mucho ruido comiendo (animales pequeños),TSE22061,,,,,,,,,,,
SN002809,"(""un pedacito"") es pequeño, diminuto",TSE22071,,,,,,,,,,,
SN002810,"quebrar, zafar, descoyuntar",TSE22081,,,,,,,,,,,
SN002811,"cortar, cosechar (elote) (véase [jep](TSE22451))",TSE22081,,,,,,,,,,,
SN002812,despedazar (zafando las articulaciones),TSE22081,,,,,,,,,,,
SN002813,"quebrarse, zafarse, descoyuntarse, desgajarse",TSE22091,,,,,,,,,,,
SN002814,llevar del brazo (ayudando a alguien a caminar),TSE22101,,,,,,,,,,,
SN002815,"desgajado, quebrado, desprendido parcialmente (rama, elote) (véase [jepel](TSE22491))",TSE22111,,,e14ba67accfcbcacae233ce8e1081c02,,"Bachajón [jepel](TSE22491), Petalcingo <ka'em> (véase [ka'](TSE26831))",,,,,,
SN002816,"guango, abierto (boca, cuello de la camisa)",TSE22111,,,,,,,,,,,
SN002817,armar un mecanismo; entrampar (véase [hel](TSE17421)),TSE22121,,,,,,,,,,,
